# Created by CS-Studio Data Browser
# 
# Start Time : 2022-02-03 10:24:24.852
# End Time   : 2022-02-26 14:19:50.934
# Source     : Optimized Archived Data
# Desired Value Count: 10000.0
# Format     : Decimal (2 digits)
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: HAD:STS:GAS:measure0
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure1
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure2
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure3
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure4
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure5
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 

# Time	HAD:STS:GAS:measure0 Value	HAD:STS:GAS:measure1 Value	HAD:STS:GAS:measure2 Value	HAD:STS:GAS:measure3 Value	HAD:STS:GAS:measure4 Value	HAD:STS:GAS:measure5 Value
2022-02-25 09:41:40.000	387.38	42.88	199.99	200.01	2.00	2.00
2022-02-25 09:45:00.000	348.86	38.68	200.00	199.99	2.00	2.00
2022-02-25 09:48:20.000	358.17	39.68	200.00	200.03	2.00	2.00
2022-02-25 09:51:40.000	370.47	41.06	200.02	199.98	2.00	2.00
2022-02-25 09:55:00.000	365.37	40.77	200.00	200.01	2.00	2.00
2022-02-25 09:58:20.000	408.29	45.19	199.99	199.99	2.00	2.00
2022-02-25 10:01:40.000	393.28	43.71	200.01	200.00	2.00	2.00
2022-02-25 10:05:00.000	352.12	38.80	199.98	200.00	2.00	2.00
2022-02-25 10:08:20.000	370.06	41.02	199.99	200.00	2.00	2.00
2022-02-25 10:11:40.000	393.93	44.09	200.01	200.01	2.00	2.00
2022-02-25 10:15:00.000	383.14	42.18	200.01	200.00	2.00	2.00
2022-02-25 10:18:20.000	379.45	42.27	200.01	199.99	2.00	2.00
2022-02-25 10:21:40.000	406.85	44.96	200.01	199.98	2.00	2.00
2022-02-25 10:25:00.000	397.98	44.55	200.01	200.01	2.00	2.00
2022-02-25 10:28:20.000	337.99	37.72	199.99	199.99	2.00	2.00
2022-02-25 10:31:40.000	343.52	38.05	200.00	200.01	2.00	2.00
2022-02-25 10:35:00.000	345.13	38.29	200.00	200.01	2.00	2.00
2022-02-25 10:38:20.000	399.67	44.15	199.99	200.01	2.00	2.00
2022-02-25 10:41:40.000	377.23	42.01	200.01	200.02	2.00	2.00
2022-02-25 10:45:00.000	394.99	43.90	200.00	200.01	2.00	2.00
2022-02-25 10:48:20.000	388.84	43.42	200.01	200.00	2.00	2.00
2022-02-25 10:51:40.000	405.25	45.22	200.00	200.01	2.00	2.00
2022-02-25 10:55:00.000	402.65	44.97	200.01	200.00	2.00	2.00
2022-02-25 10:58:20.000	394.29	44.05	200.00	199.98	2.00	2.00
2022-02-25 11:01:40.000	367.68	40.40	199.97	200.01	2.00	2.00
2022-02-25 11:05:00.000	380.38	42.27	199.99	199.99	2.00	2.00
2022-02-25 11:08:20.000	353.92	39.16	199.98	200.00	2.00	2.00
2022-02-25 11:11:40.000	323.09	35.48	200.00	199.98	2.00	2.00
2022-02-25 11:15:00.000	350.70	38.69	200.02	200.00	2.00	2.00
2022-02-25 11:18:20.000	336.43	37.52	200.01	200.00	2.00	2.00
2022-02-25 11:21:40.000	409.87	45.38	200.01	199.98	2.00	2.00
2022-02-25 11:25:00.000	443.23	49.46	200.01	200.01	2.00	2.00
2022-02-25 11:28:20.000	441.21	48.99	200.03	199.99	2.00	2.00
2022-02-25 11:31:40.000	393.99	43.68	200.00	200.01	2.00	2.00
2022-02-25 11:35:00.000	357.70	39.83	200.01	199.98	2.00	2.00
2022-02-25 11:38:20.000	340.44	37.99	199.98	200.01	2.00	2.00
2022-02-25 11:41:40.000	372.92	41.51	200.02	200.00	2.00	2.00
2022-02-25 11:45:00.000	400.53	44.45	200.01	199.99	2.00	2.00
2022-02-25 11:48:20.000	401.35	44.60	200.03	199.99	2.00	2.00
2022-02-25 11:51:40.000	384.80	42.90	200.00	200.01	2.00	2.00
2022-02-25 11:55:00.000	390.78	43.23	199.99	200.01	2.00	2.00
2022-02-25 11:58:20.000	379.20	42.18	199.99	200.00	2.00	2.00
2022-02-25 12:01:40.000	369.71	41.03	199.98	200.01	2.00	2.00
2022-02-25 12:05:00.000	349.05	38.70	199.98	200.00	2.00	2.00
2022-02-25 12:08:20.000	331.12	36.89	199.99	200.02	2.00	2.00
2022-02-25 12:11:40.000	383.74	42.38	200.00	200.00	2.00	2.00
2022-02-25 12:15:00.000	389.19	43.50	199.99	200.00	2.00	2.00
2022-02-25 12:18:20.000	405.74	45.09	200.01	199.98	2.00	2.00
2022-02-25 12:21:40.000	411.96	45.69	199.98	200.00	2.00	2.00
2022-02-25 12:25:00.000	359.25	39.93	199.99	199.98	2.00	2.00
2022-02-25 12:28:20.000	365.38	40.51	199.98	199.98	2.00	2.00
2022-02-25 12:31:40.000	387.22	42.94	200.01	199.99	2.00	2.00
2022-02-25 12:35:00.000	379.69	42.35	200.01	200.00	2.00	2.00
2022-02-25 12:38:20.000	370.62	41.16	200.01	199.99	2.00	2.00
2022-02-25 12:41:40.000	374.82	41.60	199.99	200.00	2.00	2.00
2022-02-25 12:45:00.000	376.83	41.94	200.01	199.98	2.00	2.00
2022-02-25 12:48:20.000	371.54	41.22	200.01	200.01	2.00	2.00
2022-02-25 12:51:40.000	370.23	41.35	199.99	200.00	2.00	2.00
2022-02-25 12:55:00.000	382.02	42.61	200.00	199.98	2.00	2.00
2022-02-25 12:58:20.000	367.88	40.87	200.00	200.01	2.00	2.00
2022-02-25 13:01:40.000	382.92	42.71	200.01	199.99	2.00	2.00
2022-02-25 13:05:00.000	370.38	41.29	200.00	200.01	2.00	2.00
2022-02-25 13:08:20.000	364.36	40.41	199.98	200.01	2.00	2.00
2022-02-25 13:11:40.000	376.88	41.66	200.00	199.99	2.00	2.00
2022-02-25 13:15:00.000	379.94	42.11	200.01	200.00	2.00	2.00
2022-02-25 13:18:20.000	366.79	40.82	200.01	199.99	2.00	2.00
2022-02-25 13:21:40.000	392.00	43.62	200.00	200.01	2.00	2.00
2022-02-25 13:25:00.000	381.22	42.32	200.00	199.98	2.00	2.00
2022-02-25 13:28:20.000	368.70	41.17	200.01	200.01	2.00	2.00
2022-02-25 13:31:40.000	375.22	41.70	199.99	200.00	2.00	2.00
2022-02-25 13:35:00.000	377.66	41.92	199.98	200.03	2.00	2.00
2022-02-25 13:38:20.000	369.77	41.08	200.01	200.02	2.00	2.00
2022-02-25 13:41:40.000	373.77	41.46	200.01	200.00	2.00	2.00
2022-02-25 13:45:00.000	371.47	41.34	200.00	200.02	2.00	2.00
2022-02-25 13:48:20.000	370.52	41.24	200.00	199.99	2.00	2.00
2022-02-25 13:51:40.000	380.72	42.26	200.00	200.01	2.00	2.00
2022-02-25 13:55:00.000	375.27	41.60	200.00	200.00	2.00	2.00
2022-02-25 13:58:20.000	378.11	41.89	200.00	200.01	2.00	2.00
2022-02-25 14:01:40.000	365.55	40.71	200.00	200.00	2.00	2.00
2022-02-25 14:05:00.000	376.22	42.02	200.01	200.01	2.00	2.00
2022-02-25 14:08:20.000	367.70	40.89	200.01	200.00	2.00	2.00
2022-02-25 14:11:40.000	382.96	42.35	199.99	200.01	2.00	2.00
2022-02-25 14:15:00.000	372.70	41.36	200.02	200.00	2.00	2.00
2022-02-25 14:18:20.000	376.26	41.88	199.99	199.99	2.00	2.00
2022-02-25 14:21:40.000	380.38	42.16	200.01	199.99	2.00	2.00
2022-02-25 14:25:00.000	376.73	41.88	199.99	199.99	2.00	2.00
2022-02-25 14:28:20.000	367.33	40.78	200.00	200.01	2.00	2.00
2022-02-25 14:31:40.000	367.42	40.93	199.97	200.00	2.00	2.00
2022-02-25 14:35:00.000	365.12	40.26	200.01	200.01	2.00	2.00
2022-02-25 14:38:20.000	376.81	41.91	199.98	199.99	2.00	2.00
2022-02-25 14:41:40.000	380.22	42.19	200.00	200.00	2.00	2.00
2022-02-25 14:45:00.000	367.57	40.95	199.99	200.02	2.00	2.00
2022-02-25 14:48:20.000	372.36	41.50	199.98	199.99	2.00	2.00
2022-02-25 14:51:40.000	361.69	40.25	200.01	199.99	2.00	2.00
2022-02-25 14:55:00.000	346.11	38.51	200.01	200.01	2.00	2.00
2022-02-25 14:58:20.000	381.98	42.91	200.00	199.99	2.00	2.00
2022-02-25 15:01:40.000	382.38	42.62	200.00	200.01	2.00	2.00
2022-02-25 15:05:00.000	375.38	41.63	200.00	200.01	2.00	2.00
2022-02-25 15:08:20.000	369.60	40.94	199.99	200.00	2.00	2.00
2022-02-25 15:11:40.000	368.70	40.93	199.98	199.99	2.00	2.00
2022-02-25 15:15:00.000	370.10	41.29	199.99	200.02	2.00	2.00
2022-02-25 15:18:20.000	373.41	41.74	199.98	200.01	2.00	2.00
2022-02-25 15:21:40.000	376.34	41.63	200.02	199.99	2.00	2.00
2022-02-25 15:25:00.000	358.53	39.79	200.02	200.01	2.00	2.00
2022-02-25 15:28:20.000	384.27	42.62	200.00	199.99	2.00	2.00
2022-02-25 15:31:40.000	374.38	41.48	200.00	200.00	2.00	2.00
2022-02-25 15:35:00.000	370.28	41.15	200.00	199.99	2.00	2.00
2022-02-25 15:38:20.000	368.19	40.81	200.01	199.97	2.00	2.00
2022-02-25 15:41:40.000	366.10	40.49	200.01	200.02	2.00	2.00
2022-02-25 15:45:00.000	362.67	40.71	200.00	200.00	2.00	2.00
2022-02-25 15:48:20.000	372.17	41.29	200.00	200.00	2.00	2.00
2022-02-25 15:51:40.000	375.66	41.68	200.00	200.00	2.00	2.00
2022-02-25 15:55:00.000	378.81	42.01	199.99	200.01	2.00	2.00
2022-02-25 15:58:20.000	367.74	40.63	199.99	199.99	2.00	2.00
2022-02-25 16:01:40.000	373.27	41.50	200.00	200.02	2.00	2.00
2022-02-25 16:05:00.000	388.30	42.59	200.01	200.02	2.00	2.00
2022-02-25 16:08:20.000	373.60	41.40	199.99	200.00	2.00	2.00
2022-02-25 16:11:40.000	360.62	40.50	200.01	200.01	2.00	2.00
2022-02-25 16:15:00.000	359.77	39.61	200.02	200.02	2.00	2.00
2022-02-25 16:18:20.000	370.76	41.03	200.00	200.00	2.00	2.00
2022-02-25 16:21:40.000	379.59	42.01	199.99	200.01	2.00	2.00
2022-02-25 16:25:00.000	373.21	41.61	200.00	200.01	2.00	2.00
2022-02-25 16:28:20.000	376.60	41.35	200.00	200.02	2.00	2.00
2022-02-25 16:31:40.000	370.21	41.10	199.99	199.99	2.00	2.00
2022-02-25 16:35:00.000	378.75	42.29	200.02	200.01	2.00	2.00
2022-02-25 16:38:20.000	378.47	42.25	200.02	200.01	2.00	2.00
2022-02-25 16:41:40.000	373.26	41.29	200.00	200.02	2.00	2.00
2022-02-25 16:45:00.000	376.27	41.92	200.00	200.00	2.00	2.00
2022-02-25 16:48:20.000	386.98	42.99	199.97	200.00	2.00	2.00
2022-02-25 16:51:40.000	365.19	40.86	200.00	200.01	2.00	2.00
2022-02-25 16:55:00.000	376.54	41.99	199.97	200.02	2.00	2.00
2022-02-25 16:58:20.000	368.39	40.86	200.00	200.02	2.00	2.00
2022-02-25 17:01:40.000	373.65	41.79	199.98	200.00	2.00	2.00
2022-02-25 17:05:00.000	366.44	41.11	200.00	199.98	2.00	2.00
2022-02-25 17:08:20.000	392.27	43.90	200.00	200.01	2.00	2.00
2022-02-25 17:11:40.000	385.39	43.05	200.01	200.00	2.00	2.00
2022-02-25 17:15:00.000	394.57	43.94	199.99	199.99	2.00	2.00
2022-02-25 17:18:20.000	393.42	43.79	199.99	199.99	2.00	2.00
2022-02-25 17:21:40.000	390.64	43.22	200.00	200.01	2.00	2.00
2022-02-25 17:25:00.000	381.89	42.31	200.01	200.02	2.00	2.00
2022-02-25 17:28:20.000	368.68	40.67	200.01	200.01	2.00	2.00
2022-02-25 17:31:40.000	380.49	42.23	200.01	200.01	2.00	2.00
2022-02-25 17:35:00.000	383.74	42.90	200.00	200.00	2.00	2.00
2022-02-25 17:38:20.000	385.31	42.45	200.04	200.02	2.00	2.00
2022-02-25 17:41:40.000	382.49	42.47	200.00	200.01	2.00	2.00
2022-02-25 17:45:00.000	376.22	41.55	200.00	200.01	2.00	2.00
2022-02-25 17:48:20.000	381.78	42.74	200.01	200.01	2.00	2.00
2022-02-25 17:51:40.000	376.51	41.81	199.99	200.02	2.00	2.00
2022-02-25 17:55:00.000	388.19	42.92	199.99	199.99	2.00	2.00
2022-02-25 17:58:20.000	374.45	41.46	200.00	200.01	2.00	2.00
2022-02-25 18:01:40.000	374.23	41.39	200.01	200.00	2.00	2.00
2022-02-25 18:05:00.000	387.00	42.86	200.00	199.99	2.00	2.00
2022-02-25 18:08:20.000	378.30	42.19	199.98	200.00	2.00	2.00
2022-02-25 18:11:40.000	370.28	41.12	199.98	200.00	2.00	2.00
2022-02-25 18:15:00.000	381.91	42.23	199.99	199.99	2.00	2.00
2022-02-25 18:18:20.000	369.29	40.99	200.00	199.99	2.00	2.00
2022-02-25 18:21:40.000	378.82	42.07	199.99	199.99	2.00	2.00
2022-02-25 18:25:00.000	381.47	42.14	200.00	200.00	2.00	2.00
2022-02-25 18:28:20.000	377.34	42.11	200.00	200.00	2.00	2.00
2022-02-25 18:31:40.000	375.35	41.79	200.01	200.02	2.00	2.00
2022-02-25 18:35:00.000	374.97	41.62	200.00	200.00	2.00	2.00
2022-02-25 18:38:20.000	370.75	41.06	200.01	200.00	2.00	2.00
2022-02-25 18:41:40.000	373.88	41.61	200.00	200.02	2.00	2.00
2022-02-25 18:45:00.000	374.13	41.44	200.00	200.01	2.00	2.00
2022-02-25 18:48:20.000	384.60	42.70	199.99	199.98	2.00	2.00
2022-02-25 18:51:40.000	384.89	42.42	199.99	200.00	2.00	2.00
2022-02-25 18:55:00.000	364.46	40.70	200.02	200.00	2.00	2.00
2022-02-25 18:58:20.000	376.11	42.07	200.02	199.98	2.00	2.00
2022-02-25 19:01:40.000	374.41	41.31	200.00	200.01	2.00	2.00
2022-02-25 19:05:00.000	373.46	41.65	200.02	200.01	2.00	2.00
2022-02-25 19:08:20.000	375.81	41.50	200.00	199.99	2.00	2.00
2022-02-25 19:11:40.000	373.34	41.31	199.99	199.99	2.00	2.00
2022-02-25 19:15:00.000	369.83	40.98	200.01	200.00	2.00	2.00
2022-02-25 19:18:20.000	379.70	42.36	199.99	199.98	2.00	2.00
2022-02-25 19:21:40.000	374.85	41.68	199.97	199.99	2.00	2.00
2022-02-25 19:25:00.000	375.11	41.25	200.02	200.03	2.00	2.00
2022-02-25 19:28:20.000	379.11	42.29	200.01	200.02	2.00	2.00
2022-02-25 19:31:40.000	364.65	40.60	200.01	200.01	2.00	2.00
2022-02-25 19:35:00.000	382.34	42.04	199.99	199.98	2.00	2.00
2022-02-25 19:38:20.000	363.90	40.33	200.00	200.04	2.00	2.00
2022-02-25 19:41:40.000	380.06	42.08	200.03	200.01	2.00	2.00
2022-02-25 19:45:00.000	371.25	41.23	199.96	199.98	2.00	2.00
2022-02-25 19:48:20.000	380.34	42.31	200.03	200.02	2.00	2.00
2022-02-25 19:51:40.000	375.55	41.55	200.01	200.00	2.00	2.00
2022-02-25 19:55:00.000	368.44	41.11	199.99	199.99	2.00	2.00
2022-02-25 19:58:20.000	382.15	42.63	200.01	199.98	2.00	2.00
2022-02-25 20:01:40.000	377.51	42.09	200.00	200.00	2.00	2.00
2022-02-25 20:05:00.000	376.32	41.88	200.01	200.01	2.00	2.00
2022-02-25 20:08:20.000	365.92	40.31	199.99	200.00	2.00	2.00
2022-02-25 20:11:40.000	374.25	41.59	199.99	200.01	2.00	2.00
2022-02-25 20:15:00.000	373.01	41.56	200.01	200.02	2.00	2.00
2022-02-25 20:18:20.000	364.29	40.53	200.01	199.99	2.00	2.00
2022-02-25 20:21:40.000	388.21	43.48	200.00	200.00	2.00	2.00
2022-02-25 20:25:00.000	368.00	40.79	200.00	200.02	2.00	2.00
2022-02-25 20:28:20.000	370.73	41.01	199.99	199.99	2.00	2.00
2022-02-25 20:31:40.000	372.20	41.49	200.01	200.00	2.00	2.00
2022-02-25 20:35:00.000	385.62	42.99	200.01	199.99	2.00	2.00
2022-02-25 20:38:20.000	378.83	42.02	199.98	200.01	2.00	2.00
2022-02-25 20:41:40.000	373.79	41.51	200.02	199.99	2.00	2.00
2022-02-25 20:45:00.000	372.61	41.40	200.00	200.00	2.00	2.00
2022-02-25 20:48:20.000	367.80	41.22	199.99	199.99	2.00	2.00
2022-02-25 20:51:40.000	374.09	41.51	199.99	200.01	2.00	2.00
2022-02-25 20:55:00.000	367.38	40.87	200.03	200.01	2.00	2.00
2022-02-25 20:58:20.000	379.94	42.25	200.00	200.00	2.00	2.00
2022-02-25 21:01:40.000	366.18	40.64	200.02	200.03	2.00	2.00
2022-02-25 21:05:00.000	380.30	42.16	199.97	200.01	2.00	2.00
2022-02-25 21:08:20.000	357.82	39.97	200.00	200.00	2.00	2.00
2022-02-25 21:11:40.000	372.64	41.78	200.00	200.00	2.00	2.00
2022-02-25 21:15:00.000	380.68	42.12	199.99	200.01	2.00	2.00
2022-02-25 21:18:20.000	385.68	42.68	200.02	199.99	2.00	2.00
2022-02-25 21:21:40.000	367.89	40.58	200.01	200.00	2.00	2.00
2022-02-25 21:25:00.000	373.18	41.35	200.01	200.00	2.00	2.00
2022-02-25 21:28:20.000	375.33	41.85	200.01	200.00	2.00	2.00
2022-02-25 21:31:40.000	376.72	41.53	200.00	200.00	2.00	2.00
2022-02-25 21:35:00.000	377.39	42.15	199.99	200.00	2.00	2.00
2022-02-25 21:38:20.000	378.81	41.92	200.00	200.00	2.00	2.00
2022-02-25 21:41:40.000	369.39	40.98	199.99	200.00	2.00	2.00
2022-02-25 21:45:00.000	380.04	42.13	200.00	199.99	2.00	2.00
2022-02-25 21:48:20.000	378.14	41.70	199.99	199.98	2.00	2.00
2022-02-25 21:51:40.000	382.98	42.15	200.00	200.01	2.00	2.00
2022-02-25 21:55:00.000	372.44	41.69	199.98	199.98	2.00	2.00
2022-02-25 21:58:20.000	368.94	40.97	199.99	199.97	2.00	2.00
2022-02-25 22:01:40.000	375.62	41.66	200.00	200.01	2.00	2.00
2022-02-25 22:05:00.000	358.55	39.84	199.99	199.99	2.00	2.00
2022-02-25 22:08:20.000	392.06	43.62	200.00	200.01	2.00	2.00
2022-02-25 22:11:40.000	383.70	42.78	200.00	200.00	2.00	2.00
2022-02-25 22:15:00.000	366.48	40.88	200.00	200.01	2.00	2.00
2022-02-25 22:18:20.000	375.23	41.55	200.02	200.03	2.00	2.00
2022-02-25 22:21:40.000	391.47	43.34	200.01	200.00	2.00	2.00
2022-02-25 22:25:00.000	376.59	41.76	200.01	199.98	2.00	2.00
2022-02-25 22:28:20.000	366.08	40.49	200.00	199.98	2.00	2.00
2022-02-25 22:31:40.000	380.63	42.11	199.98	200.01	2.00	2.00
2022-02-25 22:35:00.000	367.14	40.83	200.00	199.99	2.00	2.00
2022-02-25 22:38:20.000	373.82	41.76	199.99	200.01	2.00	2.00
2022-02-25 22:41:40.000	365.68	40.84	200.01	199.98	2.00	2.00
2022-02-25 22:45:00.000	368.95	40.67	200.00	200.02	2.00	2.00
2022-02-25 22:48:20.000	374.94	41.78	200.01	200.00	2.00	2.00
2022-02-25 22:51:40.000	380.29	42.00	199.99	200.00	2.00	2.00
2022-02-25 22:55:00.000	370.62	41.54	199.99	200.01	2.00	2.00
2022-02-25 22:58:20.000	383.60	42.35	200.02	200.01	2.00	2.00
2022-02-25 23:01:40.000	373.90	41.69	199.99	200.01	2.00	2.00
2022-02-25 23:05:00.000	378.34	42.01	200.01	199.98	2.00	2.00
2022-02-25 23:08:20.000	372.30	41.34	200.02	200.01	2.00	2.00
2022-02-25 23:11:40.000	380.93	42.44	200.00	199.99	2.00	2.00
2022-02-25 23:15:00.000	376.60	42.28	200.00	199.98	2.00	2.00
2022-02-25 23:18:20.000	377.86	42.11	200.01	199.99	2.00	2.00
2022-02-25 23:21:40.000	367.12	40.75	199.99	200.02	2.00	2.00
2022-02-25 23:25:00.000	369.03	40.75	200.00	200.00	2.00	2.00
2022-02-25 23:28:20.000	360.41	40.15	200.02	199.99	2.00	2.00
2022-02-25 23:31:40.000	351.67	39.28	200.02	200.02	2.00	2.00
2022-02-25 23:35:00.000	366.97	40.97	200.00	200.00	2.00	2.00
2022-02-25 23:38:20.000	353.30	39.19	200.01	200.00	2.00	2.00
2022-02-25 23:41:40.000	363.77	40.50	200.02	199.99	2.00	2.00
2022-02-25 23:45:00.000	366.12	40.61	200.01	200.00	2.00	2.00
2022-02-25 23:48:20.000	384.88	42.97	200.01	199.99	2.00	2.00
2022-02-25 23:51:40.000	376.66	41.63	200.01	200.00	2.00	2.00
2022-02-25 23:55:00.000	380.59	42.55	200.01	199.98	2.00	2.00
2022-02-25 23:58:20.000	378.43	42.40	200.03	200.02	2.00	2.00
2022-02-26 00:01:40.000	375.69	41.87	200.01	200.02	2.00	2.00
2022-02-26 00:05:00.000	373.33	41.74	200.00	200.02	2.00	2.00
2022-02-26 00:08:20.000	363.93	40.36	200.00	200.00	2.00	2.00
2022-02-26 00:11:40.000	377.64	42.07	200.02	199.98	2.00	2.00
2022-02-26 00:15:00.000	379.96	42.15	200.00	200.00	2.00	2.00
2022-02-26 00:18:20.000	366.37	40.97	199.99	200.01	2.00	2.00
2022-02-26 00:21:40.000	374.89	41.50	199.99	200.01	2.00	2.00
2022-02-26 00:25:00.000	394.76	44.00	199.99	199.99	2.00	2.00
2022-02-26 00:28:20.000	388.59	42.82	200.01	200.00	2.00	2.00
2022-02-26 00:31:40.000	379.25	42.23	200.02	200.01	2.00	2.00
2022-02-26 00:35:00.000	352.22	39.15	200.03	199.99	2.00	2.00
2022-02-26 00:38:20.000	354.29	39.72	200.00	200.00	2.00	2.00
2022-02-26 00:41:40.000	359.23	40.16	200.01	200.00	2.00	2.00
2022-02-26 00:45:00.000	358.33	39.97	200.00	199.99	2.00	2.00
2022-02-26 00:48:20.000	361.55	39.86	199.98	200.01	2.00	2.00
2022-02-26 00:51:40.000	355.35	39.56	200.01	200.02	2.00	2.00
2022-02-26 00:55:00.000	352.60	39.32	200.01	199.99	2.00	2.00
2022-02-26 00:58:20.000	374.24	41.61	200.00	200.01	2.00	2.00
2022-02-26 01:01:40.000	371.72	41.24	200.00	199.99	2.00	2.00
2022-02-26 01:05:00.000	377.74	41.66	200.00	199.99	2.00	2.00
2022-02-26 01:08:20.000	364.82	40.67	199.99	199.99	2.00	2.00
2022-02-26 01:11:40.000	380.59	41.87	200.02	199.99	2.00	2.00
2022-02-26 01:15:00.000	380.23	42.52	199.98	200.00	2.00	2.00
2022-02-26 01:18:20.000	377.68	42.18	200.02	200.01	2.00	2.00
2022-02-26 01:21:40.000	369.90	41.04	200.01	199.99	2.00	2.00
2022-02-26 01:25:00.000	378.61	42.37	200.00	200.01	2.00	2.00
2022-02-26 01:28:20.000	391.43	43.25	200.01	200.01	2.00	2.00
2022-02-26 01:31:40.000	383.05	42.85	200.01	200.00	2.00	2.00
2022-02-26 01:35:00.000	377.78	41.72	199.98	199.99	2.00	2.00
2022-02-26 01:38:20.000	381.57	42.63	199.99	200.00	2.00	2.00
2022-02-26 01:41:40.000	376.79	41.57	200.00	199.98	2.00	2.00
2022-02-26 01:45:00.000	380.81	42.62	200.01	200.02	2.00	2.00
2022-02-26 01:48:20.000	379.01	42.07	199.98	200.01	2.00	2.00
2022-02-26 01:51:40.000	362.59	40.45	200.00	200.01	2.00	2.00
2022-02-26 01:55:00.000	391.80	43.25	199.99	199.99	2.00	2.00
2022-02-26 01:58:20.000	381.49	42.12	200.00	200.00	2.00	2.00
2022-02-26 02:01:40.000	375.77	41.85	200.01	199.99	2.00	2.00
2022-02-26 02:05:00.000	370.29	41.23	200.01	200.00	2.00	2.00
2022-02-26 02:08:20.000	377.78	41.97	200.02	200.01	2.00	2.00
2022-02-26 02:11:40.000	384.67	43.13	200.01	199.99	2.00	2.00
2022-02-26 02:15:00.000	380.72	42.98	200.01	200.00	2.00	2.00
2022-02-26 02:18:20.000	382.52	42.53	200.02	199.99	2.00	2.00
2022-02-26 02:21:40.000	372.98	41.50	200.01	200.00	2.00	2.00
2022-02-26 02:25:00.000	381.22	42.55	200.02	200.02	2.00	2.00
2022-02-26 02:28:20.000	377.05	41.66	200.02	200.00	2.00	2.00
2022-02-26 02:31:40.000	385.35	42.93	199.99	200.01	2.00	2.00
2022-02-26 02:35:00.000	380.44	42.28	200.00	200.00	2.00	2.00
2022-02-26 02:38:20.000	381.43	42.60	200.00	200.00	2.00	2.00
2022-02-26 02:41:40.000	369.62	41.35	200.02	200.02	2.00	2.00
2022-02-26 02:45:00.000	354.20	39.64	200.01	200.00	2.00	2.00
2022-02-26 02:48:20.000	372.06	41.62	200.01	200.00	2.00	2.00
2022-02-26 02:51:40.000	386.88	43.30	199.99	200.01	2.00	2.00
2022-02-26 02:55:00.000	365.43	40.65	199.98	200.02	2.00	2.00
2022-02-26 02:58:20.000	385.87	43.23	200.00	199.99	2.00	2.00
2022-02-26 03:01:40.000	359.26	40.02	200.00	200.00	2.00	2.00
2022-02-26 03:05:00.000	371.71	41.69	200.00	200.01	2.00	2.00
2022-02-26 03:08:20.000	373.08	41.86	200.00	199.98	2.00	2.00
2022-02-26 03:11:40.000	374.00	41.78	200.00	200.00	2.00	2.00
2022-02-26 03:15:00.000	369.38	40.82	199.99	199.98	2.00	2.00
2022-02-26 03:18:20.000	382.42	42.38	200.00	199.99	2.00	2.00
2022-02-26 03:21:40.000	368.49	40.47	200.01	200.01	2.00	2.00
2022-02-26 03:25:00.000	363.70	40.64	200.01	200.01	2.00	2.00
2022-02-26 03:28:20.000	382.14	42.42	199.99	200.01	2.00	2.00
2022-02-26 03:31:40.000	372.38	41.52	200.00	200.01	2.00	2.00
2022-02-26 03:35:00.000	392.94	43.44	200.03	200.00	2.00	2.00
2022-02-26 03:38:20.000	374.45	41.63	200.03	200.00	2.00	2.00
2022-02-26 03:41:40.000	376.66	41.87	200.02	200.01	2.00	2.00
2022-02-26 03:45:00.000	369.99	40.83	199.98	200.00	2.00	2.00
2022-02-26 03:48:20.000	383.57	42.14	199.98	199.99	2.00	2.00
2022-02-26 03:51:40.000	373.48	41.13	199.99	199.99	2.00	2.00
2022-02-26 03:55:00.000	384.99	42.32	200.02	200.02	2.00	2.00
2022-02-26 03:58:20.000	375.33	41.51	199.98	200.00	2.00	2.00
2022-02-26 04:01:40.000	373.47	42.00	200.00	199.99	2.00	2.00
2022-02-26 04:05:00.000	378.99	42.21	199.98	200.01	2.00	2.00
2022-02-26 04:08:20.000	376.95	42.11	199.98	200.00	2.00	2.00
2022-02-26 04:11:40.000	383.16	42.60	199.99	199.99	2.00	2.00
2022-02-26 04:15:00.000	387.58	43.36	200.00	199.99	2.00	2.00
2022-02-26 04:18:20.000	364.79	40.43	200.00	199.99	2.00	2.00
2022-02-26 04:21:40.000	378.61	41.74	200.02	199.98	2.00	2.00
2022-02-26 04:25:00.000	379.99	42.03	200.02	199.99	2.00	2.00
2022-02-26 04:28:20.000	378.73	42.39	200.00	200.01	2.00	2.00
2022-02-26 04:31:40.000	384.68	42.86	199.97	200.03	2.00	2.00
